"phone_number","attempted","attempts","disposition","support_hopper","environment_thermometer"
"7858714915",TRUE,1,"survey complete","somewhat oppose","10"
"4357692469",TRUE,2,"partial survey","neither support nor oppose",
"3785829341",TRUE,2,"no answer",,
"5761592846",TRUE,1,"no answer",,
"3467646148",TRUE,1,"no answer",,
"2549622914",TRUE,1,"no answer",,
"4682955384",TRUE,2,"no answer",,
"1293189781",TRUE,2,"no answer",,
"5678359472",TRUE,2,"no answer",,
"9845936475",TRUE,2,"no answer",,
"3169462413",TRUE,1,"survey complete","somewhat support","8"
"5348653964",TRUE,1,"no answer",,
"2438316381",TRUE,1,"no answer",,
"2412598761",TRUE,1,"no answer",,
"4128147214",TRUE,1,"no answer",,
"5329127198",TRUE,1,"no answer",,
"3189467416",TRUE,1,"no answer",,
"7398326142",TRUE,1,"no answer",,
"8937149852",TRUE,2,"no answer",,
"9639487683",TRUE,2,"no answer",,
"1724261267",TRUE,1,"no answer",,
"3648236571",TRUE,2,"no answer",,
"3279384937",TRUE,2,"survey complete","somewhat oppose","8"
"7523246534",TRUE,1,"no answer",,
"8931563842",TRUE,1,"no answer",,
"8596798391",TRUE,1,"no answer",,
"5413795934",TRUE,1,"no answer",,
"1953475674",TRUE,1,"survey complete","strongly oppose","10"
"4937239832",TRUE,2,"no answer",,
"5636949681",TRUE,1,"no answer",,
"4389529651",TRUE,1,"no answer",,
"2763727132",TRUE,1,"no answer",,
"4855467589",TRUE,1,"survey complete","strong support","9"
"4275729135",TRUE,1,"no answer",,
"6518251467",TRUE,2,"no answer",,
"7855924285",TRUE,2,"survey complete","somewhat oppose","6"
"6172183825",TRUE,1,"no answer",,
"2159847425",TRUE,1,"no answer",,
"1271956832",TRUE,1,"no answer",,
"9751837136",TRUE,1,"no answer",,
"8913578597",TRUE,1,"no answer",,
"4322455843",TRUE,1,"no answer",,
"6257895892",TRUE,1,"no answer",,
"3161544692",TRUE,1,"survey complete","neither support nor oppose","9"
"7926274678",TRUE,1,"survey complete","somewhat oppose","3"
"2383847496",TRUE,2,"no answer",,
"1288693824",TRUE,1,"survey complete","neither support nor oppose","5"
"6576984931",TRUE,1,"no answer",,
"5397868456",TRUE,1,"no answer",,
"9471397943",TRUE,1,"no answer",,
"3581298964",TRUE,1,"no answer",,
"6733219682",TRUE,1,"survey complete","refused","5"
"6793247821",TRUE,1,"no answer",,
"4311674392",TRUE,1,"no answer",,
"3271679147",TRUE,1,"no answer",,
"2849768976",TRUE,1,"no answer",,
"5398126712",TRUE,1,"no answer",,
"8314513916",TRUE,1,"survey complete","strong support","8"
"7528962957",TRUE,2,"no answer",,
"2876972695",TRUE,1,"no answer",,
"1963493127",TRUE,1,"survey complete","somewhat support","9"
"5793274875",TRUE,1,"no answer",,
"1648246147",TRUE,1,"no answer",,
"1269317123",TRUE,1,"no answer",,
"6877539485",TRUE,1,"no answer",,
"4781484762",TRUE,1,"no answer",,
"5134925279",TRUE,2,"no answer",,
"9313427561",TRUE,1,"no answer",,
"4977122697",TRUE,1,"no answer",,
"6955697398",TRUE,1,"no answer",,
"2671347384",TRUE,1,"no answer",,
"6578768351",TRUE,1,"no answer",,
"8434325769",TRUE,1,"no answer",,
"8597546235",TRUE,1,"no answer",,
"4195167819",TRUE,1,"no answer",,
"1546938543",TRUE,2,"no answer",,
"8763148369",TRUE,2,"no answer",,
"4536586852",TRUE,1,"no answer",,
"8236157984",TRUE,1,"no answer",,
"4234833549",TRUE,1,"survey complete","somewhat support","4"
"7269327931",TRUE,1,"no answer",,
"4913823987",TRUE,1,"no answer",,
"5722374395",TRUE,1,"no answer",,
"3899636215",TRUE,1,"no answer",,
"9322536154",TRUE,1,"no answer",,
"2818566781",TRUE,2,"no answer",,
"5276722156",TRUE,1,"no answer",,
"4689537861",TRUE,2,"no answer",,
"8353257568",TRUE,2,"no answer",,
"7299853218",TRUE,1,"survey complete","strongly oppose","refused"
"5312563516",TRUE,1,"no answer",,
"8166134582",TRUE,1,"no answer",,
"7163288217",TRUE,2,"no answer",,
"4969187485",TRUE,1,"no answer",,
"1493756412",TRUE,2,"no answer",,
"2541461465",TRUE,1,"no answer",,
"6982942948",TRUE,1,"no answer",,
"9618567546",TRUE,1,"no answer",,
"7235426539",TRUE,1,"no answer",,
"7842761365",TRUE,1,"no answer",,
"8323983278",TRUE,1,"survey complete","somewhat oppose","9"
"6416381254",TRUE,2,"no answer",,
"4972765628",TRUE,1,"survey complete","somewhat support","5"
"1546251896",TRUE,1,"no answer",,
"3291261754",TRUE,1,"no answer",,
"2716326893",TRUE,1,"no answer",,
"6952582941",TRUE,1,"no answer",,
"8599631986",TRUE,1,"no answer",,
"3616582539",TRUE,1,"survey complete","neither support nor oppose","8"
"5815831893",TRUE,1,"no answer",,
"2544868294",TRUE,1,"no answer",,
"4254733596",TRUE,2,"no answer",,
"9164738315",TRUE,1,"no answer",,
"1827533826",TRUE,1,"no answer",,
"8736383765",TRUE,1,"no answer",,
"4357428256",TRUE,2,"survey complete","somewhat support","10"
"9416895679",TRUE,2,"no answer",,
"6426485941",TRUE,2,"no answer",,
"1451656217",TRUE,1,"no answer",,
"1764622453",TRUE,1,"no answer",,
"7425137542",TRUE,2,"no answer",,
"7598343526",TRUE,1,"survey complete","strong support","5"
"8979764839",TRUE,1,"no answer",,
"5369467823",TRUE,2,"no answer",,
"6236713149",TRUE,2,"no answer",,
"8798629487",TRUE,1,"survey complete","somewhat support","5"
"1794871327",TRUE,1,"survey complete","strong support","10"
"6791594159",TRUE,1,"no answer",,
"1892638379",TRUE,1,"no answer",,
"5269239342",TRUE,1,"no answer",,
"5735467245",TRUE,1,"no answer",,
"1622761356",TRUE,1,"survey complete","somewhat oppose","4"
"4252477241",TRUE,2,"no answer",,
"7594686829",TRUE,2,"survey complete","somewhat support","10"
"8279176841",TRUE,2,"no answer",,
"5274726327",TRUE,1,"no answer",,
"3275475312",TRUE,1,"no answer",,
"4655185827",TRUE,1,"no answer",,
"4971457531",TRUE,1,"survey complete","somewhat oppose","5"
"9739672617",TRUE,1,"no answer",,
"9684813716",TRUE,2,"no answer",,
"1893241387",TRUE,1,"no answer",,
"4393297315",TRUE,1,"no answer",,
"4533615672",TRUE,1,"survey complete","somewhat support","5"
"8749683417",TRUE,1,"no answer",,
"9239614783",TRUE,2,"no answer",,
"9729855941",TRUE,1,"no answer",,
"4719831569",TRUE,1,"no answer",,
"8943421234",TRUE,1,"survey complete","neither support nor oppose","10"
"6422989134",TRUE,1,"no answer",,
"9475139675",TRUE,1,"no answer",,
"7823192384",TRUE,1,"no answer",,
"7394374857",TRUE,1,"no answer",,
"6426816215",TRUE,1,"no answer",,
"8758356751",TRUE,1,"survey complete","somewhat support","9"
"7627297439",TRUE,1,"survey complete","neither support nor oppose","9"
"4319756857",TRUE,1,"no answer",,
"6358659742",TRUE,1,"no answer",,
"8359364213",TRUE,1,"no answer",,
"9254218619",TRUE,1,"survey complete","strongly oppose","10"
"5349761384",TRUE,2,"no answer",,
"4274718376",TRUE,1,"no answer",,
"3862759416",TRUE,2,"survey complete","somewhat support","6"
"2518915839",TRUE,1,"no answer",,
"1499877589",TRUE,2,"no answer",,
"2318927932",TRUE,1,"no answer",,
"8946932169",TRUE,1,"survey complete","somewhat oppose","10"
"1587632764",TRUE,1,"no answer",,
"9566895274",TRUE,1,"no answer",,
"6428749538",TRUE,2,"no answer",,
"2161697425",TRUE,1,"survey complete","strongly oppose","9"
"9867637521",TRUE,1,"survey complete","strong support","10"
"9714767854",TRUE,2,"no answer",,
"2469257491",TRUE,1,"no answer",,
"9837813146",TRUE,1,"no answer",,
"5373517925",TRUE,1,"no answer",,
"4379622689",TRUE,1,"survey complete","somewhat support","10"
"4352498269",TRUE,1,"no answer",,
"8713269368",TRUE,1,"no answer",,
"4193619156",TRUE,1,"no answer",,
"8978343187",TRUE,1,"no answer",,
"9489464683",TRUE,2,"survey complete","neither support nor oppose","10"
"2636187826",TRUE,1,"no answer",,
"1524817412",TRUE,1,"no answer",,
"5163926328",TRUE,1,"no answer",,
"2188714397",TRUE,1,"no answer",,
"6977528524",TRUE,1,"no answer",,
"8947468413",TRUE,1,"survey complete","somewhat oppose","8"
"1392965847",TRUE,1,"no answer",,
"1491368256",TRUE,1,"no answer",,
"7347429547",TRUE,2,"survey complete","somewhat oppose","9"
"8648148249",TRUE,1,"no answer",,
"4982315837",TRUE,1,"no answer",,
"4721456175",TRUE,1,"no answer",,
"5138523519",TRUE,1,"no answer",,
"7636544638",TRUE,1,"no answer",,
"2896879862",TRUE,1,"no answer",,
"6479351876",TRUE,1,"survey complete","somewhat support","7"
"5842767365",TRUE,2,"no answer",,
"9722981496",TRUE,1,"survey complete","neither support nor oppose","5"
"2341731398",TRUE,1,"no answer",,
"9519245179",TRUE,2,"survey complete","refused","9"
"7652964735",TRUE,1,"survey complete","strongly oppose","5"
"5979217825",TRUE,1,"no answer",,
"1375361298",TRUE,1,"no answer",,
"1488241758",TRUE,2,"survey complete","strong support","7"
"8969261982",TRUE,1,"no answer",,
"7288395346",TRUE,2,"no answer",,
"7297688346",TRUE,2,"no answer",,
"5785794857",TRUE,1,"no answer",,
"6511395843",TRUE,1,"no answer",,
"5349359578",TRUE,1,"no answer",,
"4583288923",TRUE,1,"no answer",,
"8599289674",TRUE,1,"no answer",,
"2718278612",TRUE,1,"no answer",,
"2383791283",TRUE,1,"no answer",,
"2684596493",TRUE,1,"no answer",,
"1852983472",TRUE,1,"no answer",,
"6255744298",TRUE,1,"no answer",,
"1392598517",TRUE,1,"survey complete","somewhat support","6"
"1676915724",TRUE,1,"survey complete","neither support nor oppose","4"
"1475892768",TRUE,2,"no answer",,
"9528936153",TRUE,1,"survey complete","neither support nor oppose","5"
"4329366423",TRUE,1,"no answer",,
"9465478231",TRUE,2,"no answer",,
"6854788529",TRUE,1,"no answer",,
"5197432391",TRUE,1,"no answer",,
"2785413156",TRUE,1,"no answer",,
"7694855437",TRUE,2,"no answer",,
"7647939728",TRUE,1,"survey complete","somewhat support","3"
"5633561238",TRUE,2,"no answer",,
"1459132374",TRUE,1,"survey complete","strongly oppose","7"
"1595242361",TRUE,2,"no answer",,
"4151545386",TRUE,1,"no answer",,
"6545239652",TRUE,1,"no answer",,
"4969425189",TRUE,1,"no answer",,
"1894127493",TRUE,2,"no answer",,
"4763172537",TRUE,1,"survey complete","neither support nor oppose","7"
"9138952594",TRUE,1,"no answer",,
"5745831248",TRUE,1,"survey complete","strong support","8"
"7535945876",TRUE,1,"no answer",,
"8938176849",TRUE,1,"no answer",,
"9677453645",TRUE,1,"no answer",,
"4682783615",TRUE,1,"no answer",,
"5637246249",TRUE,1,"no answer",,
"5638311653",TRUE,1,"no answer",,
"6434526782",TRUE,1,"no answer",,
"9618369312",TRUE,1,"no answer",,
"7935684986",TRUE,1,"survey complete","strong support","10"
"4283869176",TRUE,1,"no answer",,
"7656945978",TRUE,1,"no answer",,
"4128213264",TRUE,1,"no answer",,
"4569718349",TRUE,1,"no answer",,
"1488142831",TRUE,1,"survey complete","neither support nor oppose","10"
"9484372371",TRUE,1,"survey complete","somewhat support","4"
"3766513824",TRUE,1,"no answer",,
"4761845386",TRUE,1,"no answer",,
"8191674689",TRUE,1,"no answer",,
"7529513791",TRUE,1,"survey complete","somewhat oppose","2"
"3698461927",TRUE,1,"no answer",,
"4591734326",TRUE,2,"no answer",,
"8123246518",TRUE,2,"no answer",,
"3951428245",TRUE,1,"no answer",,
"9366458294",TRUE,1,"no answer",,
"9531328695",TRUE,1,"survey complete","somewhat support","10"
"5843246875",TRUE,1,"no answer",,
"2898254956",TRUE,1,"no answer",,
"9434127638",TRUE,1,"no answer",,
"3569461358",TRUE,1,"no answer",,
"7843621274",TRUE,2,"survey complete","neither support nor oppose","10"
"8192984316",TRUE,1,"no answer",,
"9541462846",TRUE,1,"survey complete","somewhat support","9"
"4385874297",TRUE,2,"no answer",,
"7698568145",TRUE,1,"no answer",,
"3918269162",TRUE,1,"no answer",,
"6381575743",TRUE,2,"no answer",,
"8932981954",TRUE,1,"no answer",,
"9344263941",TRUE,2,"survey complete","strong support","4"
"2188363528",TRUE,2,"no answer",,
"6145177963",TRUE,2,"survey complete","somewhat oppose","10"
"7985363261",TRUE,1,"no answer",,
"5424726354",TRUE,1,"no answer",,
"2535967613",TRUE,2,"survey complete","strongly oppose","9"
"8524674738",TRUE,1,"survey complete","somewhat support","9"
"6818672147",TRUE,1,"survey complete","somewhat support","9"
"6232574285",TRUE,1,"no answer",,
"7632484715",TRUE,1,"survey complete","somewhat support","5"
"2869758694",TRUE,1,"no answer",,
"2387684835",TRUE,1,"no answer",,
"4518628267",TRUE,1,"no answer",,
"9218565917",TRUE,1,"survey complete","strong support","7"
"3827461473",TRUE,2,"survey complete","somewhat support","5"
"7911236291",TRUE,1,"no answer",,
"3849865423",TRUE,1,"no answer",,
"4853549537",TRUE,1,"no answer",,
"2871878237",TRUE,1,"no answer",,
"6486412689",TRUE,1,"no answer",,
"5264879654",TRUE,1,"survey complete","somewhat support","10"
"4212755781",TRUE,1,"survey complete","somewhat support","9"
"8141233524",TRUE,1,"no answer",,
"3145822546",TRUE,1,"no answer",,
"3151672486",TRUE,2,"no answer",,
"2894513258",TRUE,1,"survey complete","neither support nor oppose","5"
"7689365314",TRUE,1,"no answer",,
"2653917159",TRUE,1,"no answer",,
"8974298593",TRUE,1,"survey complete","somewhat oppose","7"
"7232645947",TRUE,2,"no answer",,
"4863294278",TRUE,1,"no answer",,
"3655873798",TRUE,2,"no answer",,
"2839623856",TRUE,2,"no answer",,
"5127851764",TRUE,1,"no answer",,
"3967624159",TRUE,1,"no answer",,
"7596933526",TRUE,1,"survey complete","strong support","5"
"2542947583",TRUE,1,"survey complete","somewhat oppose","8"
"4628534365",TRUE,1,"no answer",,
"2811982876",TRUE,1,"survey complete","strong support","5"
"6375737689",TRUE,1,"no answer",,
"7321348264",TRUE,1,"no answer",,
"4673759867",TRUE,1,"no answer",,
"6939359642",TRUE,1,"no answer",,
"5373583275",TRUE,1,"no answer",,
"2966947648",TRUE,1,"survey complete","strong support","10"
"8798695314",TRUE,1,"no answer",,
"1937815836",TRUE,1,"no answer",,
"5611352193",TRUE,1,"survey complete","neither support nor oppose","5"
"2476271983",TRUE,1,"no answer",,
"1732832893",TRUE,1,"no answer",,
"9638324867",TRUE,1,"no answer",,
"2874627216",TRUE,1,"no answer",,
"5612878234",TRUE,1,"no answer",,
"1595914268",TRUE,1,"no answer",,
"2759389713",TRUE,2,"no answer",,
"6212465374",TRUE,1,"survey complete","somewhat oppose","7"
"3963928397",TRUE,1,"no answer",,
"1734966587",TRUE,1,"no answer",,
"2743415142",TRUE,2,"no answer",,
"2768577423",TRUE,1,"survey complete","somewhat support","8"
"3277812173",TRUE,1,"survey complete","strong support","5"
"2845681598",TRUE,1,"no answer",,
"9629733974",TRUE,1,"no answer",,
"8976753168",TRUE,1,"no answer",,
"7315713591",TRUE,1,"no answer",,
"4215749245",TRUE,1,"no answer",,
"3824325148",TRUE,2,"no answer",,
"9723564186",TRUE,1,"no answer",,
"5811279732",TRUE,1,"no answer",,
"2989152847",TRUE,1,"no answer",,
"4186284795",TRUE,1,"no answer",,
"3562872674",TRUE,2,"no answer",,
"3741854791",TRUE,2,"survey complete","refused","9"
"4524859874",TRUE,1,"no answer",,
"5487843468",TRUE,1,"survey complete","neither support nor oppose","5"
"2741541235",TRUE,1,"no answer",,
"6849533496",TRUE,1,"no answer",,
"9218476923",TRUE,1,"no answer",,
"8948413425",TRUE,1,"survey complete","neither support nor oppose","9"
"2354386598",TRUE,1,"no answer",,
"5237241374",TRUE,1,"no answer",,
"9289835731",TRUE,2,"no answer",,
"6342177621",TRUE,1,"no answer",,
"4752417294",TRUE,1,"no answer",,
"9345863128",TRUE,1,"no answer",,
"8719462814",TRUE,1,"no answer",,
"2761622657",TRUE,1,"survey complete","somewhat support","9"
"1497492386",TRUE,1,"no answer",,
"6977285437",TRUE,1,"no answer",,
"3289289186",TRUE,1,"no answer",,
"7819837249",TRUE,2,"no answer",,
"4326547326",TRUE,2,"no answer",,
"9261829361",TRUE,2,"no answer",,
"3457984596",TRUE,1,"no answer",,
"8375413742",TRUE,1,"no answer",,
"6892696859",TRUE,2,"survey complete","somewhat oppose","6"
"5877814315",TRUE,1,"no answer",,
"9756937583",TRUE,1,"no answer",,
"4571538135",TRUE,2,"no answer",,
"1233276834",TRUE,2,"no answer",,
"8565736531",TRUE,1,"no answer",,
"3874768516",TRUE,2,"no answer",,
"6736411928",TRUE,2,"no answer",,
"5814215342",TRUE,1,"no answer",,
"9824854865",TRUE,1,"survey complete","strong support","7"
"2972377256",TRUE,1,"survey complete","strong support","9"
"8972987684",TRUE,2,"no answer",,
"3691627134",TRUE,1,"survey complete","neither support nor oppose","9"
"6393844781",TRUE,2,"no answer",,
"8372536714",TRUE,2,"survey complete","somewhat support","10"
"8766852536",TRUE,1,"no answer",,
"8533728156",TRUE,1,"no answer",,
"2799347289",TRUE,1,"no answer",,
"3965988924",TRUE,1,"no answer",,
"8679842945",TRUE,1,"survey complete","somewhat oppose","10"
"5123722596",TRUE,1,"no answer",,
"7642197926",TRUE,1,"no answer",,
"8371326594",TRUE,1,"no answer",,
"8359428563",TRUE,2,"no answer",,
"7394615428",TRUE,1,"no answer",,
"6412185416",TRUE,1,"no answer",,
"5384894273",TRUE,2,"no answer",,
"5213426859",TRUE,2,"no answer",,
"7852791742",TRUE,1,"survey complete","neither support nor oppose","2"
"8172189431",TRUE,1,"no answer",,
"5635673129",TRUE,1,"no answer",,
"2692375946",TRUE,1,"no answer",,
"9711436243",TRUE,1,"survey complete","strong support","4"
"2461768592",TRUE,1,"no answer",,
"2742874836",TRUE,1,"no answer",,
"9856948349",TRUE,2,"no answer",,
"4939867843",TRUE,1,"no answer",,
"4865818961",TRUE,1,"survey complete","somewhat oppose","8"
"7862519586",TRUE,1,"no answer",,
"3175365361",TRUE,1,"no answer",,
"7187683724",TRUE,1,"no answer",,
"1936945432",TRUE,1,"no answer",,
"8157643962",TRUE,2,"no answer",,
"5948522981",TRUE,1,"survey complete","somewhat support","5"
"9434723291",TRUE,1,"no answer",,
"3128694285",TRUE,1,"no answer",,
"5891467341",TRUE,1,"no answer",,
"7687949138",TRUE,1,"no answer",,
"2579743954",TRUE,1,"survey complete","somewhat support","9"
"2895191847",TRUE,1,"no answer",,
"8167456235",TRUE,1,"survey complete","somewhat oppose","10"
"8977915427",TRUE,1,"no answer",,
"2464682341",TRUE,1,"no answer",,
"5437859815",TRUE,1,"no answer",,
"7655477394",TRUE,1,"no answer",,
"1879251947",TRUE,1,"no answer",,
"7585933296",TRUE,1,"survey complete","somewhat oppose","9"
"4697657432",TRUE,2,"survey complete","strong support","5"
"6956175829",TRUE,1,"no answer",,
"4819313259",TRUE,1,"no answer",,
"9133947926",TRUE,1,"no answer",,
"7285942914",TRUE,2,"no answer",,
"5976822964",TRUE,1,"no answer",,
"3428491293",TRUE,1,"no answer",,
"1893128351",TRUE,1,"no answer",,
"5371429381",TRUE,1,"survey complete","somewhat support","7"
"3453964523",TRUE,2,"survey complete","somewhat support","8"
"4181786389",TRUE,2,"survey complete","neither support nor oppose","8"
"4699471697",TRUE,1,"survey complete","somewhat oppose","9"
"2369465937",TRUE,1,"survey complete","neither support nor oppose","5"
"2846748753",TRUE,1,"no answer",,
"2636294216",TRUE,1,"no answer",,
"7426234172",TRUE,1,"survey complete","somewhat support","4"
"8156419167",TRUE,1,"no answer",,
"2957845618",TRUE,1,"no answer",,
"6296325413",TRUE,2,"survey complete","somewhat support","5"
"1748367346",TRUE,2,"no answer",,
"1673681683",TRUE,2,"survey complete","somewhat oppose","6"
"1648951583",TRUE,1,"no answer",,
"8935371427",TRUE,1,"no answer",,
"5684362195",TRUE,1,"no answer",,
"4589537912",TRUE,2,"survey complete","somewhat support","9"
"2165147136",TRUE,1,"no answer",,
"7818756584",TRUE,1,"survey complete","neither support nor oppose","5"
"9467651249",TRUE,1,"no answer",,
"8692132156",TRUE,2,"no answer",,
"3825813647",TRUE,1,"no answer",,
"8718143716",TRUE,1,"survey complete","somewhat support","8"
"1525389762",TRUE,1,"survey complete","strongly oppose","3"
"6842813469",TRUE,1,"survey complete","somewhat oppose","8"
"6411788937",TRUE,1,"no answer",,
"2769524968",TRUE,1,"no answer",,
"4354854382",TRUE,2,"survey complete","neither support nor oppose","9"
"9129568942",TRUE,1,"survey complete","somewhat support","9"
"3672347851",TRUE,1,"no answer",,
"9367522463",TRUE,1,"no answer",,
"3454215823",TRUE,1,"no answer",,
"4311596283",TRUE,2,"survey complete","strong support","10"
"4564697612",TRUE,1,"no answer",,
"9815723721",TRUE,2,"no answer",,
"5369184361",TRUE,1,"no answer",,
"1494968536",TRUE,1,"survey complete","neither support nor oppose","6"
"3451564628",TRUE,1,"no answer",,
"3594869843",TRUE,2,"no answer",,
